bgrp,FP1_Land_M,FP1_Land_P,FP02_Land_M,FP02_Land_P,FP1_Imp_M,FP1_Imp_P,FP02_Imp_M,FP02_Imp_P,FP1_Pop_C,FP1_Pop_P,FP02_Pop_C,FP02_Pop_P
420034282002,47965,2.38000011444,8302,0.409999996424,10375,21.6299991608,1595,19.2099990845,76.7399978638,5.23000001907,11.9799995422,0.819999992847
420034291001,46902,1.64999997616,15520,0.550000011921,27045,57.6599998474,12520,80.6699981689,33.9399986267,2.99000000954,15.6400003433,1.37999999523
420034291002,10026,0.340000003576,5301,0.180000007153,6593,65.7600021362,4832,91.1500015259,5.05999994278,0.360000014305,2.24000000954,0.159999996424
420034292011,61823,3.32999992371,12101,0.649999976158,8624,13.9499998093,4882,40.3400001526,45.0400009155,2.36999988556,16.2099990845,0.850000023842
420034292012,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034292021,24240,2.04999995232,5466,0.460000008345,4170,17.2000007629,3700,67.6900024414,5.36999988556,0.449999988079,2.92000007629,0.239999994636
420034292022,24573,2.20000004768,6598,0.589999973774,6848,27.8700008392,5502,83.3899993896,13.0100002289,0.97000002861,8.96000003815,0.670000016689
420034292023,30911,1.51999998093,4789,0.239999994636,20311,65.7099990845,3626,75.7200012207,2.30999994278,0.129999995232,0.0,0.0
420034293001,15036,0.819999992847,7178,0.389999985695,551,3.66000008583,904,12.5900001526,2.83999991417,0.15000000596,12.3999996185,0.639999985695
420034293002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034293003,17704,0.629999995232,12369,0.439999997616,2568,14.5100002289,5201,42.0499992371,2.11999988556,0.159999996424,3.44000005722,0.259999990463
420034293004,47387,2.40000009537,24693,1.25,16181,34.1500015259,13003,52.6599998474,18.3799991608,1.90999996662,19.8199996948,2.05999994278
420034294001,6202,0.949999988079,14799,2.27999997139,2572,41.4700012207,9746,65.8600006104,7.57000017166,1.25,27.7700004578,4.57000017166
420034294002,3393,0.300000011921,8580,0.759999990463,2550,75.1500015259,6743,78.5899963379,3.79999995232,0.230000004172,13.6499996185,0.810000002384
420034294003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034294004,14817,1.84000003338,7543,0.939999997616,9029,60.9399986267,5456,72.3300018311,28.9899997711,4.0,12.1400003433,1.66999995708
420034295001,10545,0.769999980927,10852,0.790000021458,720,6.82999992371,5303,48.8699989319,1.39999997616,0.0799999982119,16.8600006104,0.920000016689
420034295002,9123,0.790000021458,10392,0.899999976158,7184,78.75,8729,84.0,11.9099998474,0.699999988079,14.8900003433,0.870000004768
420034295003,13767,0.860000014305,15981,1.0,10862,78.9000015259,11947,74.7600021362,5.28999996185,0.810000002384,10.8599996567,1.65999996662
420034296001,13070,0.5,0,0.0,3934,30.1000003815,-99999,-99999.0,2.76999998093,0.119999997318,-99999.0,-99999.0
420034296002,7502,0.920000016689,0,0.0,845,11.2600002289,-99999,-99999.0,1.98000001907,0.189999997616,-99999.0,-99999.0
420034297001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034297002,11813,1.10000002384,0,0.0,4219,35.7099990845,-99999,-99999.0,15.0799999237,1.60000002384,-99999.0,-99999.0
420034301001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034301002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034302001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034302002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034302003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034302004,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034302005,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034311001,6205,1.66999995708,0,0.0,365,5.88000011444,-99999,-99999.0,6.40000009537,0.379999995232,-99999.0,-99999.0
420034311002,12743,2.30999994278,2135,0.389999985695,7733,60.6800003052,1552,72.6900024414,0.0,0.0,0.0,0.0
420034314001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034315001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034315002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034315003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034315004,9890,2.51999998093,14280,3.63000011444,1442,14.5799999237,9369,65.6100006104,0.219999998808,0.0299999993294,0.0,0.0
420034323001,44705,6.71000003815,0,0.0,13574,30.3600006104,-99999,-99999.0,51.0600013733,4.76000022888,-99999.0,-99999.0
420034323002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034324001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034324002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034324003,7383,2.11999988556,7931,2.27999997139,583,7.90000009537,3774,47.5900001526,1.20000004768,0.15000000596,1.32000005245,0.159999996424
420034340001,21380,4.78000020981,1248,0.280000001192,5713,26.7199993134,524,41.9900016785,9.47999954224,1.09000003338,0.990000009537,0.109999999404
420034340002,9333,1.75,12176,2.28999996185,4737,50.7599983215,9666,79.3899993896,2.79999995232,0.310000002384,3.96000003815,0.439999997616
420034350001,41970,5.09999990463,43441,5.28000020981,12069,28.7600002289,27002,62.1599998474,19.1399993896,1.51999998093,62.5,4.96000003815
420034350002,71349,10.8699998856,47720,7.26999998093,33336,46.7200012207,41883,87.7699966431,76.9199981689,6.44000005722,21.8999996185,1.83000004292
420034370001,259263,2.44000005722,39319,0.370000004768,27712,10.6899995804,13757,34.9900016785,20.3999996185,0.790000021458,9.55000019073,0.370000004768
420034370002,23313,0.330000013113,0,0.0,887,3.79999995232,-99999,-99999.0,3.88000011444,0.180000007153,-99999.0,-99999.0
420034390001,231693,1.66999995708,65741,0.469999998808,28229,12.1800003052,20792,31.6299991608,27.3899993896,1.94000005722,11.7299995422,0.829999983311
420034455001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034455002,31140,2.88000011444,57185,5.28999996185,14362,46.1199989319,25675,44.9000015259,19.2900009155,1.21000003815,82.1500015259,5.13999986649
420034455003,4776,0.829999983311,2091,0.360000014305,299,6.26000022888,174,8.31999969482,0.0,0.0,0.0,0.0
420034460001,126644,4.59999990463,11079,0.40000000596,5189,4.09999990463,2730,24.6399993896,20.9500007629,2.40000009537,6.03999996185,0.689999997616
420034460002,160517,14.3500003815,137377,12.279999733,11775,7.34000015259,58856,42.8400001526,16.4099998474,2.05999994278,20.7000007629,2.59999990463
420034470001,125851,3.24000000954,49684,1.27999997139,24579,19.5300006866,28297,56.9500007629,108.449996948,6.61000013351,150.779998779,9.18999958038
420034480001,1028629,39.7400016785,684912,26.4599990845,712580,69.2699966431,609693,89.0199966431,78.6999969482,6.44000005722,153.089996338,12.5399999619
420034490001,150717,2.75,60464,1.10000002384,30951,20.5400009155,23779,39.3300018311,63.9799995422,2.45000004768,43.9799995422,1.67999994755
420034507001,163951,15.3199996948,37070,3.46000003815,12679,7.73000001907,18191,49.0699996948,7.13999986649,0.469999998808,21.2600002289,1.39999997616
420034507002,7008,0.689999997616,9,0.0,743,10.6000003815,8,88.8899993896,7.67999982834,0.449999988079,0.0,0.0
420034508001,196372,25.8600006104,342471,45.0999984741,156345,79.6200027466,287200,83.8600006104,293.779998779,23.7700004578,259.839996338,21.0200004578
420034508002,53116,19.9300003052,94481,35.4599990845,40820,76.8499984741,78432,83.0100021362,142.619995117,28.0799999237,164.0,32.2900009155
420034508003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034511011,128969,2.43000006676,13929,0.259999990463,31886,24.7199993134,5476,39.3100013733,46.4500007629,2.3599998951,0.0,0.0
420034511012,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034511021,265821,10.8699998856,176098,7.19999980927,158786,59.7299995422,124234,70.5500030518,13.3299999237,0.72000002861,0.180000007153,0.00999999977648
420034511022,2218,0.170000001788,0,0.0,12,0.540000021458,-99999,-99999.0,0.0,0.0,-99999.0,-99999.0
420034511023,97,0.0,0,0.0,0,0.0,-99999,-99999.0,0.0,0.0,-99999.0,-99999.0
420034511041,137721,2.90000009537,0,0.0,16140,11.720000267,-99999,-99999.0,35.4300003052,1.20000004768,-99999.0,-99999.0
420034511042,40635,1.34000003338,0,0.0,360,0.889999985695,-99999,-99999.0,0.00999999977648,0.0,-99999.0,-99999.0
420034511051,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034511052,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034511053,21744,0.340000003576,0,0.0,3883,17.8600006104,-99999,-99999.0,8.75,0.479999989271,-99999.0,-99999.0
420034513001,686546,3.27999997139,53060,0.25,50740,7.38999986649,14627,27.5699996948,30.1599998474,0.850000023842,2.79999995232,0.0799999982119
420034513002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034513003,52437,1.22000002861,174,0.0,5706,10.8800001144,174,100.0,25.0400009155,1.75999999046,0.0,0.0
420034513004,8516,0.20000000298,0,0.0,35,0.409999996424,-99999,-99999.0,1.01999998093,0.109999999404,-99999.0,-99999.0
420034520002,149965,2.30999994278,38335,0.589999973774,14925,9.94999980927,16428,42.8499984741,7.82000017166,0.449999988079,1.12999999523,0.0599999986589
420034520003,360615,3.17000007629,12918,0.109999999404,35646,9.88000011444,6558,50.7700004578,74.8700027466,4.86999988556,21.3600006104,1.38999998569
420034530032,35671,1.02999997139,0,0.0,301,0.839999973774,-99999,-99999.0,0.0,0.0,-99999.0,-99999.0
420034530041,55437,3.30999994278,7951,0.479999989271,4085,7.36999988556,1005,12.6400003433,10.4200000763,0.569999992847,0.109999999404,0.00999999977648
420034530042,23588,1.97000002861,501,0.0399999991059,4798,20.3400001526,273,54.4900016785,9.42000007629,0.490000009537,1.82000005245,0.0900000035763
420034530043,149289,3.56999993324,24856,0.589999973774,58653,39.2900009155,6434,25.8899993896,24.7600002289,1.09000003338,1.34000003338,0.0599999986589
420034530044,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034550001,108323,8.92000007629,32051,2.6400001049,63694,58.7999992371,15845,49.4399986267,112.599998474,7.71999979019,23.8099994659,1.62999999523
420034560011,317619,5.23000001907,291851,4.80999994278,116895,36.7999992371,100138,34.3100013733,57.5,5.84999990463,23.6100006104,2.40000009537
420034560012,106766,1.28999996185,27373,0.330000013113,8703,8.14999961853,4058,14.8199996948,15.4399995804,0.620000004768,1.79999995232,0.070000000298
420034560031,181804,2.48000001907,57802,0.790000021458,29592,16.2800006866,23850,41.2599983215,54.4000015259,5.86000013351,27.7299995422,2.99000000954
420034560032,109849,2.31999993324,30916,0.649999976158,3174,2.8900001049,19314,62.4700012207,8.85000038147,0.310000002384,1.14999997616,0.0399999991059
420034560033,299895,1.51999998093,18188,0.0900000035763,11372,3.78999996185,3402,18.7000007629,66.7900009155,2.92000007629,10.6700000763,0.469999998808
420034560041,297042,8.85999965668,127260,3.78999996185,98284,33.0900001526,60473,47.5200004578,22.9899997711,1.29999995232,17.5200004578,0.990000009537
420034560042,80608,2.6099998951,45301,1.47000002861,13148,16.3099994659,18063,39.8699989319,1.96000003815,0.0599999986589,2.0,0.070000000298
420034571001,12420,2.40000009537,14934,2.8900001049,850,6.84000015259,183,1.23000001907,5.09000015259,0.689999997616,0.209999993443,0.0299999993294
420034571002,76414,18.3400001526,45984,11.0399999619,51172,66.9700012207,29386,63.9000015259,38.75,5.86999988556,50.2000007629,7.59999990463
420034572001,20171,5.59000015259,10780,2.99000000954,13779,68.3099975586,4030,37.3800010681,22.4799995422,3.93000006676,5.15999984741,0.899999976158
420034572002,9872,2.95000004768,1956,0.579999983311,8637,87.4899978638,1231,62.9300003052,5.38999986649,0.639999985695,0.709999978542,0.0799999982119
420034572003,123933,14.3699998856,9378,1.09000003338,77757,62.7400016785,4487,47.8499984741,236.199996948,17.1200008392,16.8299999237,1.22000002861
420034572004,4458,1.35000002384,962,0.289999991655,102,2.28999996185,54,5.61000013351,0.0,0.0,0.0,0.0
420034580001,66507,5.48999977112,54291,4.48000001907,41901,63.0,32529,59.9199981689,20.6399993896,3.26999998093,26.3600006104,4.17000007629
420034580002,693623,3.96000003815,463878,2.65000009537,116596,16.8099994659,211622,45.6199989319,68.0,2.0,21.6700000763,0.639999985695
420034580003,293270,2.72000002861,43787,0.409999996424,38441,13.1099996567,7943,18.1399993896,23.8500003815,1.37999999523,6.63999986649,0.379999995232
420034580004,65025,1.01999998093,61684,0.959999978542,27810,42.7700004578,30298,49.1199989319,23.8799991608,1.80999994278,17.6399993896,1.34000003338
420034591011,627803,10.0399999619,157825,2.51999998093,173241,27.5900001526,93236,59.0800018311,99.5999984741,5.92999982834,27.1200008392,1.62000000477
420034591021,18723,0.759999990463,0,0.0,1340,7.15999984741,-99999,-99999.0,2.80999994278,0.129999995232,-99999.0,-99999.0
420034591022,16727,0.689999997616,0,0.0,3298,19.7199993134,-99999,-99999.0,11.2700004578,1.12999999523,-99999.0,-99999.0
420034591023,198746,4.26000022888,1347,0.0299999993294,14906,7.5,776,57.6100006104,59.5699996948,2.31999993324,7.30000019073,0.280000001192
420034592011,53739,0.709999978542,22236,0.289999991655,6867,12.779999733,11829,53.2000007629,10.1300001144,0.610000014305,14.3299999237,0.870000004768
420034592012,109842,1.54999995232,29030,0.409999996424,1292,1.17999994755,9872,34.0099983215,3.83999991417,0.20000000298,4.38000011444,0.219999998808
420034592013,40451,0.639999985695,10283,0.159999996424,23605,58.3499984741,7616,74.0599975586,5.21000003815,0.289999991655,3.68000006676,0.20000000298
420034592014,12664,0.699999988079,0,0.0,363,2.86999988556,-99999,-99999.0,2.56999993324,0.449999988079,-99999.0,-99999.0
420034592021,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034600011,27245,0.639999985695,42645,1.0,1867,6.84999990463,28061,65.8000030518,0.0599999986589,0.0,0.340000003576,0.00999999977648
420034600012,11752,0.490000009537,0,0.0,1145,9.73999977112,-99999,-99999.0,0.0,0.0,-99999.0,-99999.0
420034600021,85919,2.06999993324,40299,0.97000002861,3749,4.36000013351,7771,19.2800006866,3.48000001907,0.519999980927,2.75,0.409999996424
420034600022,7813,0.310000002384,0,0.0,563,7.21000003815,-99999,-99999.0,0.0,0.0,-99999.0,-99999.0
420034600023,7706,0.939999997616,0,0.0,333,4.32000017166,-99999,-99999.0,0.0,0.0,-99999.0,-99999.0
420034610001,546900,13.5100002289,1153139,28.4799995422,298965,54.6699981689,869954,75.4400024414,284.690002441,26.2600002289,575.780029297,53.1199989319
420034621001,43375,2.49000000954,505419,29.0599994659,8187,18.8700008392,330920,65.4700012207,0.15000000596,0.019999999553,22.0300006866,3.47000002861
420034621002,23075,1.85000002384,49630,3.97000002861,2049,8.88000011444,31386,63.2400016785,0.0599999986589,0.00999999977648,0.330000013113,0.0599999986589
420034621003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034626001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034626002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034626003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034626004,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034639001,14510,3.21000003815,5015,1.11000001431,3726,25.6800003052,1621,32.3199996948,2.52999997139,0.209999993443,0.0,0.0
420034639002,5854,1.59000003338,22480,6.09999990463,935,15.970000267,16032,71.3199996948,5.03000020981,0.670000016689,6.55000019073,0.870000004768
420034639003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034643001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034643002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034643003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034643004,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034644001,0,0.0,24044,13.3800001144,-99999,-99999.0,11342,47.1699981689,-99999.0,-99999.0,15.279999733,3.65000009537
420034644002,45,0.00999999977648,20196,6.69000005722,45,100.0,12243,60.6199989319,0.0,0.0,0.0,0.0
420034644003,248546,49.8100013733,61365,12.3000001907,183654,73.8899993896,42133,68.6600036621,363.809997559,32.1899986267,103.830001831,9.18999958038
420034644004,201165,27.6599998474,382888,52.6500015259,160483,79.7799987793,266700,69.6500015259,213.979995728,21.3799991608,776.650024414,77.6200027466
420034656001,0,0.0,14,0.0,-99999,-99999.0,10,71.4300003052,-99999.0,-99999.0,0.0,0.0
420034656002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034658001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034658002,6982,1.67999994755,7593,1.83000004292,217,3.1099998951,86,1.12999999523,1.70000004768,0.15000000596,1.17999994755,0.10000000149
420034658003,159573,17.4699993134,31698,3.47000002861,11740,7.36000013351,1251,3.95000004768,14.220000267,1.58000004292,0.40000000596,0.0399999991059
420034687001,44680,4.17000007629,298584,27.8600006104,18374,41.1199989319,246180,82.4499969482,49.3499984741,4.61000013351,176.160003662,16.4599990845
420034687002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034688001,5707,2.61999988556,197501,90.7799987793,1490,26.1100006104,153404,77.6699981689,12.4300003052,2.18000006676,486.609985352,85.4000015259
420034688002,458,0.170000001788,67957,25.2900009155,227,49.5600013733,57338,84.3700027466,3.06999993324,0.389999985695,49.7200012207,6.36999988556
420034688003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034689001,0,0.0,10945,1.71000003815,-99999,-99999.0,10567,96.5500030518,-99999.0,-99999.0,2.08999991417,0.170000001788
420034689002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034689003,2301,0.699999988079,17921,5.46000003815,1100,47.8100013733,14488,80.8399963379,0.0,0.0,21.3999996185,1.54999995232
420034690001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034690002,4221,0.209999993443,8628,0.419999986887,705,16.7000007629,115,1.33000004292,0.00999999977648,0.0,0.889999985695,0.0399999991059
420034690003,1808,0.070000000298,436,0.019999999553,42,2.31999993324,33,7.57000017166,0.0,0.0,0.0,0.0
420034703001,38772,2.33999991417,96355,5.82999992371,8816,22.7399997711,68812,71.4199981689,16.2299995422,0.980000019073,17.0,1.02999997139
420034703002,25818,1.44000005722,5163,0.289999991655,4651,18.0100002289,1117,21.6299991608,12.7399997711,0.560000002384,2.84999990463,0.129999995232
420034704001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034704002,3079,0.910000026226,3195,0.949999988079,3068,99.6399993896,3135,98.1200027466,9.0,1.23000001907,5.17000007629,0.709999978542
420034704003,17424,1.64999997616,64060,6.05999994278,1071,6.15000009537,35203,54.9500007629,2.17000007629,0.15000000596,1.25999999046,0.0900000035763
420034705011,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034705012,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034705021,22585,2.04999995232,49242,4.46999979019,11691,51.7599983215,37658,76.4800033569,23.9400005341,1.62999999523,19.6800003052,1.34000003338
420034705022,7044,0.930000007153,1885,0.25,5960,84.6100006104,1460,77.4499969482,13.8400001526,0.97000002861,5.36000013351,0.379999995232
420034706001,48308,3.63000011444,137840,10.3599996567,17389,36.0,103565,75.1299972534,45.25,2.74000000954,13.5,0.819999992847
420034706002,1334,0.509999990463,2015,0.769999980927,459,34.4099998474,1452,72.0599975586,1.0,0.129999995232,3.01999998093,0.389999985695
420034706003,4429,1.87000000477,34818,14.6700000763,1312,29.6200008392,25756,73.9700012207,6.09999990463,0.870000004768,79.9300003052,11.4600000381
420034710001,51485,7.19000005722,220142,30.7199993134,23189,45.0400009155,151461,68.8000030518,60.3400001526,4.82999992371,279.160003662,22.3299999237
420034721001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034721002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034722001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034722002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034722003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034723001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034723002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034723003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034724001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034724002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034731001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034731002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034731003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034731004,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034731005,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034732001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034732002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034732003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034733001,8030,0.740000009537,0,0.0,3912,48.7200012207,-99999,-99999.0,10.4600000381,0.850000023842,-99999.0,-99999.0
420034733002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034733003,189,0.019999999553,0,0.0,3,1.59000003338,-99999,-99999.0,0.0,0.0,-99999.0,-99999.0
420034733004,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034733005,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034734011,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034734012,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034734013,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034734014,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034734021,8241,1.75,0,0.0,0,0.0,-99999,-99999.0,1.77999997139,0.170000001788,-99999.0,-99999.0
420034734022,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034734023,9807,1.01999998093,0,0.0,204,2.07999992371,-99999,-99999.0,0.310000002384,0.019999999553,-99999.0,-99999.0
420034735001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034735002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034735003,13631,1.11000001431,0,0.0,1493,10.9499998093,-99999,-99999.0,3.75999999046,0.189999997616,-99999.0,-99999.0
420034736011,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034736012,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034736013,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034736021,15324,3.23000001907,0,0.0,482,3.15000009537,-99999,-99999.0,0.379999995232,0.0500000007451,-99999.0,-99999.0
420034736022,32956,2.77999997139,0,0.0,16781,50.9199981689,-99999,-99999.0,34.3199996948,1.57000005245,-99999.0,-99999.0
420034736023,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034736024,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034741011,45922,2.71000003815,692,0.0399999991059,10280,22.3899993896,648,93.6399993896,29.8899993896,1.49000000954,0.0,0.0
420034741012,90591,3.83999991417,13463,0.569999992847,61777,68.1900024414,9504,70.5899963379,174.380004883,11.0900001526,17.1800003052,1.09000003338
420034741021,6536,0.189999997616,1478,0.0399999991059,1985,30.3700008392,286,19.3500003815,4.01000022888,0.180000007153,0.0,0.0
420034741022,56184,4.01999998093,6984,0.5,21104,37.5600013733,2962,42.4099998474,46.0,3.23000001907,3.63000011444,0.25
420034742011,133581,4.09000015259,21285,0.649999976158,13139,9.84000015259,2786,13.0900001526,27.5300006866,1.05999994278,0.25,0.00999999977648
420034742021,82546,1.99000000954,95929,2.30999994278,5104,6.17999982834,41748,43.5200004578,4.55000019073,0.209999993443,13.6899995804,0.620000004768
420034742022,106991,2.30999994278,22022,0.469999998808,9660,9.02999973297,2122,9.64000034332,21.4400005341,0.829999983311,1.10000002384,0.0399999991059
