bgrp,SUM_HOUSIN,SUM_POP10,under_1,under_1pct,under_13,under_13pc,over_70,over_70pct,NonWhite,NonWt_Pct,PLx2_Pop,PLx2_Pct
420035214011,926.0,1926.0,17,0.882658004761,176,9.13811016083,504,26.1681995392,249.0,12.9283489097,585.0,31.0180275716
420035214012,369.0,932.0,6,0.643777012825,118,12.660900116,79,8.47638988495,98.0,10.5150214592,158.0,20.7621550591
420035214021,536.0,1353.0,11,0.813008010387,171,12.6386003494,161,11.8994998932,241.0,17.8122690318,232.0,18.125
420035214022,497.0,1269.0,11,0.866823971272,174,13.7116003036,198,15.6028003693,232.0,18.2821118991,169.0,13.6400322841
420035214023,533.0,1275.0,12,0.941175997257,150,11.7646999359,191,14.9804000854,216.0,16.9411764706,130.0,9.14205344585
420035215001,681.0,1584.0,7,0.441918998957,193,12.1843004227,190,11.9948997498,198.0,12.5,117.0,8.42332613391
420035215002,929.0,1929.0,20,1.03681004047,214,11.0937995911,408,21.1508998871,173.0,8.96837739762,265.0,12.5830959164
420035215003,359.0,828.0,7,0.845411002636,112,13.526599884,143,17.2705001831,108.0,13.0434782609,137.0,17.5866495507
420035220001,389.0,681.0,6,0.881057024002,89,13.0690002441,61,8.95742034912,81.0,11.8942731278,199.0,33.9011925043
420035220002,1029.0,1645.0,28,1.70212996006,255,15.5015001297,230,13.9818000793,326.0,19.8176291793,1056.0,60.2739726027
420035220003,448.0,968.0,9,0.929751992226,156,16.1156997681,111,11.4668998718,65.0,6.71487603306,164.0,16.4
420035231001,642.0,1332.0,13,0.975975990295,185,13.8888998032,164,12.3122997284,1156.0,86.7867867868,557.0,44.7389558233
420035231002,629.0,1353.0,12,0.886918008327,170,12.5647001266,198,14.6340999603,1226.0,90.6134515891,771.0,55.5075593952
420035231003,319.0,757.0,4,0.528401970863,93,12.2853002548,97,12.8136997223,691.0,91.2813738441,188.0,23.8578680203
420035231004,377.0,752.0,13,1.72871994972,143,19.0160007477,106,14.095700264,707.0,94.0159574468,359.0,55.2307692308
420035232001,584.0,1300.0,9,0.692308008671,225,17.3076992035,100,7.69230985641,842.0,64.7692307692,554.0,41.7483044461
420035232002,488.0,995.0,12,1.20603001118,125,12.5628004074,98,9.84924983978,635.0,63.8190954774,93.0,9.29070929071
420035232003,444.0,914.0,13,1.42232000828,138,15.0985002518,106,11.5973997116,395.0,43.2166301969,297.0,19.8928332217
420035232004,360.0,713.0,9,1.26226997375,108,15.1472997665,55,7.7138800621,572.0,80.2244039271,208.0,42.1052631579
420035233001,355.0,746.0,4,0.536193013191,92,12.332400322,111,14.8794002533,178.0,23.8605898123,181.0,30.2675585284
420035233002,668.0,1489.0,12,0.805909991264,159,10.6782999039,378,25.3861999512,360.0,24.1773002015,388.0,28.4040995608
420035233003,290.0,631.0,8,1.26783001423,78,12.3613004684,67,10.6181001663,332.0,52.6148969889,320.0,46.0431654676
420035233004,594.0,1328.0,18,1.3554199934,237,17.8463993073,182,13.7047996521,700.0,52.7108433735,267.0,20.1814058957
420035234001,628.0,1368.0,23,1.68129003048,218,15.9357004166,143,10.4532003403,440.0,32.1637426901,196.0,15.0653343582
420035234002,333.0,757.0,8,1.05680000782,128,16.9088993073,69,9.11493015289,374.0,49.4055482166,300.0,42.43281471
420035234003,347.0,677.0,4,0.590842008591,76,11.2259998322,73,10.7828998566,222.0,32.7917282127,168.0,38.7096774194
420035234004,320.0,576.0,7,1.215280056,59,10.2431001663,92,15.9722003937,154.0,26.7361111111,78.0,13.8543516874
420035234005,534.0,987.0,6,0.607903003693,138,13.9818000793,166,16.8185997009,450.0,45.5927051672,688.0,43.2432432432
420035234006,371.0,602.0,5,0.830564975739,62,10.2989997864,126,20.9302005768,243.0,40.365448505,219.0,40.1098901099
420035235011,808.0,1818.0,15,0.82508200407,279,15.3465003967,214,11.7712001801,1082.0,59.5159515952,519.0,29.3552036199
420035235012,684.0,1482.0,12,0.809716999531,172,11.6058998108,181,12.2131996155,684.0,46.1538461538,137.0,8.95424836601
420035235013,637.0,1358.0,18,1.32547998428,216,15.9056997299,191,14.0648002625,589.0,43.3726067747,366.0,28.7058823529
420035235021,742.0,1539.0,16,1.0396399498,206,13.3852996826,233,15.1396999359,404.0,26.2508122157,439.0,32.957957958
420035236001,877.0,1818.0,21,1.15512001514,226,12.4312000275,325,17.8768005371,455.0,25.0275027503,505.0,25.0371839365
420035236002,505.0,922.0,7,0.759218990803,118,12.7982997894,171,18.5466003418,336.0,36.442516269,422.0,44.4678609062
420035236003,901.0,2105.0,21,0.997624993324,280,13.3016996384,344,16.341999054,707.0,33.5866983373,664.0,33.1834082959
420035237011,328.0,760.0,15,1.97368001938,137,18.0263004303,42,5.52631998062,214.0,28.1578947368,334.0,37.9545454545
420035237012,834.0,1761.0,6,0.340714991093,170,9.65361022949,235,13.3446998596,276.0,15.6729131175,400.0,23.7247924081
420035237013,398.0,910.0,9,0.989010989666,120,13.1868000031,112,12.3077001572,120.0,13.1868131868,370.0,37.6782077393
420035237014,362.0,748.0,5,0.668448984623,106,14.1710996628,114,15.2405996323,27.0,3.60962566845,271.0,44.9419568823
420035237021,909.0,1835.0,26,1.41689002514,276,15.0409002304,199,10.8446998596,373.0,20.3269754768,527.0,33.6956521739
420035237022,852.0,1599.0,16,1.0006300211,168,10.5066003799,240,15.0094003677,587.0,36.7104440275,411.0,28.6610878661
420035237023,644.0,1141.0,8,0.701138973236,144,12.6204996109,209,18.3173007965,351.0,30.7624890447,624.0,46.1197339246
420035237024,276.0,605.0,3,0.495867997408,83,13.7189998627,93,15.3718996048,125.0,20.6611570248,114.0,19.1596638655
420035238001,612.0,1288.0,9,0.698758006096,159,12.3446998596,251,19.4876003265,190.0,14.751552795,337.0,33.0068560235
420035238002,378.0,816.0,13,1.59314000607,124,15.196100235,117,14.3381996155,188.0,23.0392156863,298.0,28.8480154889
420035238003,492.0,840.0,6,0.714286029339,88,10.4762001038,205,24.404800415,113.0,13.4523809524,268.0,28.3298097252
420035238004,820.0,1707.0,4,0.234329000115,196,11.4820995331,292,17.1060009003,80.0,4.68658465144,301.0,15.034965035
420035240001,324.0,621.0,7,1.12721002102,94,15.1368999481,61,9.82287025452,74.0,11.9162640902,320.0,46.1095100865
420035240002,553.0,1036.0,7,0.675675988197,151,14.5753002167,166,16.0231990814,130.0,12.5482625483,789.0,64.7251845775
420035240003,377.0,817.0,5,0.611994981766,101,12.3622999191,57,6.97673988342,80.0,9.79192166463,218.0,29.3800539084
420035251001,1047.0,2054.0,22,1.07107996941,252,12.268699646,242,11.7819004059,71.0,3.45666991237,330.0,15.9036144578
420035252001,905.0,1432.0,6,0.418994009495,101,7.05307006836,380,26.5363006592,58.0,4.05027932961,537.0,39.4273127753
420035252002,310.0,575.0,6,1.04348003864,60,10.434800148,112,19.4783000946,24.0,4.17391304348,171.0,31.0344827586
420035253001,314.0,780.0,4,0.512821018696,95,12.1794996262,184,23.5897006989,18.0,2.30769230769,40.0,6.87285223368
420035253002,657.0,1462.0,17,1.16278994083,235,16.0739002228,190,12.9959001541,74.0,5.06155950752,211.0,14.1042780749
420035261011,362.0,744.0,4,0.537634015083,100,13.4408998489,116,15.5914001465,17.0,2.28494623656,43.0,8.68686868687
420035261012,1010.0,2572.0,37,1.43857002258,514,19.9843997955,158,6.14308023453,143.0,5.5598755832,360.0,13.7931034483
420035261013,965.0,2529.0,31,1.22578001022,424,16.765499115,95,3.75642991066,204.0,8.06642941874,273.0,12.0
420035261014,643.0,1057.0,2,0.189215004444,79,7.47397994995,488,46.1683998108,28.0,2.64900662252,279.0,25.6669733211
420035261021,898.0,2120.0,22,1.03773999214,286,13.4905996323,339,15.9905996323,41.0,1.93396226415,419.0,20.7220573689
420035262011,523.0,1255.0,8,0.637449979782,162,12.9083995819,177,14.1035995483,54.0,4.30278884462,170.0,12.8301886792
420035262012,987.0,2435.0,14,0.574949026108,357,14.6611995697,271,11.1294002533,105.0,4.31211498973,266.0,11.0327664869
420035262021,522.0,1188.0,6,0.505050003529,170,14.309800148,158,13.2996997833,85.0,7.15488215488,373.0,34.925093633
420035262022,1007.0,2644.0,38,1.43721997738,514,19.4402008057,236,8.92586994171,369.0,13.9561270802,357.0,13.9562157936
420035262023,552.0,1228.0,20,1.62865996361,192,15.6351995468,114,9.28339004517,132.0,10.7491856678,278.0,19.9712643678
420035263011,758.0,1725.0,18,1.04348003864,227,13.1593999863,364,21.1014003754,75.0,4.34782608696,160.0,11.6448326055
420035263012,935.0,2380.0,22,0.924369990826,341,14.3276996613,196,8.23528957367,105.0,4.41176470588,368.0,13.376953835
420035263021,801.0,1911.0,8,0.41862899065,288,15.070599556,224,11.7215995789,118.0,6.17477760335,232.0,11.6174261392
420035263022,407.0,1074.0,12,1.11731994152,176,16.3873004913,81,7.54190015793,43.0,4.00372439479,88.0,9.01639344262
420035263023,647.0,1215.0,24,1.97530996799,155,12.7572002411,44,3.62140011787,174.0,14.3209876543,350.0,22.2363405337
420035263024,477.0,1049.0,16,1.52525997162,167,15.9198999405,81,7.72164011002,129.0,12.2974261201,185.0,20.7166853303
420035509001,346.0,821.0,7,0.852618992329,124,15.1035003662,83,10.1096000671,397.0,48.3556638246,641.0,72.6757369615
420035509002,655.0,1194.0,20,1.67504000664,213,17.8391990662,105,8.79397010803,729.0,61.0552763819,582.0,62.2459893048
420035512001,574.0,1078.0,26,2.41187000275,268,24.8609008789,82,7.60667991638,684.0,63.4508348794,1017.0,83.2923832924
420035512002,538.0,1139.0,9,0.790166974068,145,12.7305002213,197,17.2959003448,194.0,17.0324846356,370.0,31.0663308144
420035512003,626.0,1153.0,10,0.867303013802,182,15.7848997116,152,13.1829996109,554.0,48.0485689506,412.0,40.4317958783
420035513001,477.0,949.0,11,1.15910995007,127,13.3824996948,142,14.9631004333,85.0,8.95679662803,602.0,54.7770700637
420035513002,706.0,1436.0,7,0.487464994192,127,8.84401035309,276,19.2201004028,83.0,5.77994428969,259.0,19.846743295
420035519001,330.0,590.0,7,1.186439991,81,13.7287998199,52,8.81355953217,105.0,17.7966101695,337.0,64.3129770992
420035519002,626.0,874.0,29,3.31807994843,132,15.1029996872,103,11.7848997116,489.0,55.9496567506,765.0,97.5765306122
420035520001,308.0,696.0,12,1.72414004803,164,23.5631999969,43,6.17816019058,400.0,57.4712643678,429.0,64.9016641452
420035520002,327.0,627.0,12,1.91387999058,126,20.0956993103,54,8.61244010925,290.0,46.2519936204,364.0,67.6579925651
420035520003,248.0,598.0,7,1.17057001591,117,19.5652008057,53,8.86287975311,293.0,48.9966555184,144.0,30.7692307692
420035520004,386.0,825.0,11,1.33333003521,127,15.3938999176,105,12.7272996902,237.0,28.7272727273,331.0,32.546705998
420035521001,371.0,760.0,8,1.05262994766,112,14.7368001938,177,23.2894992828,496.0,65.2631578947,271.0,72.4598930481
420035521002,198.0,690.0,15,2.17390990257,108,15.6521997452,287,41.5942001343,387.0,56.0869565217,314.0,94.0119760479
420035522001,582.0,1100.0,12,1.09090995789,158,14.3635997772,126,11.4545001984,169.0,15.3636363636,701.0,59.1561181435
420035523001,269.0,468.0,5,1.06837999821,84,17.9486999512,44,9.40170955658,340.0,72.6495726496,159.0,33.7579617834
420035523002,271.0,472.0,3,0.635592997074,78,16.5254001617,51,10.805100441,396.0,83.8983050847,232.0,67.4418604651
420035523003,690.0,1244.0,14,1.12539994717,261,20.9806995392,101,8.1189699173,762.0,61.2540192926,1036.0,69.8113207547
420035524001,344.0,664.0,8,1.20482003689,108,16.2651004791,111,16.7168998718,115.0,17.3192771084,276.0,41.1326378539
420035524002,484.0,969.0,10,1.03199005127,146,15.0670995712,132,13.622300148,131.0,13.5190918473,623.0,57.4193548387
420035524003,732.0,1384.0,21,1.51733994484,201,14.5230998993,221,15.9681997299,263.0,19.0028901734,943.0,58.281829419
420035604001,439.0,717.0,5,0.697350025177,64,8.92607975006,111,15.4812002182,523.0,72.9428172943,293.0,44.2598187311
420035604002,555.0,842.0,12,1.42517995834,91,10.8076000214,59,7.00713014603,637.0,75.6532066508,404.0,51.9948519949
420035605001,624.0,963.0,8,0.830736994743,79,8.20353031158,44,4.56905984879,322.0,33.4371754933,563.0,38.9619377163
420035605002,725.0,1213.0,13,1.07172000408,103,8.49133968353,101,8.32645988464,208.0,17.1475680132,128.0,11.9514472456
420035606001,450.0,485.0,6,1.23711001873,67,13.8143997192,81,16.7010002136,406.0,83.7113402062,374.0,80.2575107296
420035606002,436.0,589.0,10,1.69779002666,88,14.9406003952,30,5.09337997437,449.0,76.2308998302,274.0,78.2857142857
420035610001,446.0,708.0,13,1.83615994453,152,21.4689006805,32,4.51977014542,637.0,89.9717514124,311.0,55.5357142857
420035610002,424.0,851.0,17,1.99765002728,163,19.1539001465,52,6.11045980453,650.0,76.3807285546,538.0,55.7512953368
420035611001,550.0,850.0,16,1.88234996796,166,19.5293998718,120,14.117600441,811.0,95.4117647059,580.0,68.4769775679
420035612001,399.0,743.0,6,0.807537019253,130,17.4965991974,109,14.67029953,720.0,96.9044414536,485.0,56.7915690867
420035612002,440.0,590.0,5,0.847458004951,85,14.4068002701,44,7.45763015747,535.0,90.6779661017,489.0,69.4602272727
420035614001,316.0,634.0,8,1.26182997227,87,13.7223997116,60,9.46372032166,247.0,38.9589905363,127.0,24.3295019157
420035614002,589.0,1119.0,16,1.42984998226,159,14.2090997696,110,9.83020973206,920.0,82.2162645219,361.0,29.8593879239
420035614003,732.0,1107.0,11,0.993677020073,198,17.8861999512,188,16.98279953,1024.0,92.5022583559,608.0,50.7512520868
420035614004,984.0,1379.0,10,0.725162982941,128,9.28209018707,208,15.0833997726,1171.0,84.9166062364,1121.0,70.63642092
420035615001,905.0,1464.0,13,0.88797801733,147,10.0410003662,274,18.7157993317,865.0,59.0846994536,398.0,27.9494382022
420035615002,533.0,857.0,13,1.51691997051,113,13.185500145,129,15.0524997711,625.0,72.9288214702,430.0,47.9910714286
420035615003,499.0,819.0,9,1.09889996052,142,17.3381996155,85,10.3784999847,753.0,91.9413919414,502.0,72.4386724387
420035616001,148.0,244.0,16,6.55738019943,67,27.4589996338,11,4.50820016861,221.0,90.5737704918,485.0,100.0
420035616002,350.0,737.0,8,1.08547997475,104,14.1113004684,59,8.00543022156,145.0,19.6743554953,282.0,47.3154362416
420035616003,288.0,545.0,8,1.46789002419,75,13.7615003586,54,9.90826034546,140.0,25.6880733945,363.0,57.0754716981
420035616004,248.0,587.0,9,1.53322005272,114,19.4207992554,41,6.9846701622,172.0,29.3015332198,241.0,80.8724832215
420035617001,165.0,209.0,1,0.478469014168,36,17.224899292,23,11.0047998428,100.0,47.8468899522,716.0,80.8126410835
420035617002,232.0,509.0,9,1.76816999912,98,19.2534008026,32,6.28683996201,220.0,43.2220039293,246.0,44.8905109489
420035619001,400.0,888.0,5,0.563063025475,79,8.89640045166,174,19.5946006775,854.0,96.1711711712,394.0,37.4524714829
420035619002,774.0,1344.0,17,1.26487994194,202,15.029800415,186,13.8393001556,1322.0,98.3630952381,879.0,65.1111111111
420035620001,935.0,1367.0,7,0.512070000172,40,2.9261200428,139,10.168299675,516.0,37.7468910022,425.0,34.6091205212
420035620002,800.0,1168.0,5,0.428081989288,29,2.48288011551,65,5.56507015228,390.0,33.3904109589,976.0,68.443197756
420035620003,377.0,712.0,0,0.0,39,5.47753000259,182,25.5618000031,221.0,31.0393258427,190.0,36.6088631985
420035623001,324.0,554.0,7,1.26354002953,101,18.2310009003,63,11.3718004227,348.0,62.8158844765,481.0,57.3985680191
420035623002,249.0,716.0,9,1.25697994232,102,14.2458000183,172,24.0223007202,510.0,71.2290502793,444.0,71.3826366559
420035623003,297.0,650.0,9,1.38461995125,113,17.3845996857,49,7.53845977783,374.0,57.5384615385,289.0,38.379814077
420035623004,282.0,510.0,4,0.784313976765,70,13.7255001068,66,12.9412002563,240.0,47.0588235294,116.0,34.0175953079
420035623005,286.0,567.0,10,1.76366996765,111,19.5767002106,54,9.52381038666,197.0,34.7442680776,53.0,18.5964912281
420035623006,308.0,472.0,10,2.11863994598,80,16.9491996765,76,16.1016998291,294.0,62.2881355932,203.0,70.2422145329
420035624001,387.0,808.0,8,0.990099012852,93,11.5099000931,104,12.8712997437,60.0,7.42574257426,223.0,26.8998793727
420035624002,259.0,463.0,5,1.0799100399,84,18.1424999237,68,14.6868000031,424.0,91.5766738661,385.0,69.6202531646
420035624003,186.0,327.0,4,1.22324001789,72,22.0182991028,44,13.4556999207,314.0,96.0244648318,123.0,44.7272727273
420035624004,418.0,736.0,12,1.63042998314,129,17.5272006989,115,15.625,694.0,94.2934782609,296.0,32.1739130435
420035624005,222.0,399.0,11,2.75689005852,86,21.553899765,33,8.27068042755,310.0,77.694235589,133.0,25.8252427184
420035625001,166.0,301.0,2,0.664452016354,50,16.6112995148,18,5.98007011414,107.0,35.5481727575,148.0,77.4869109948
420035625002,279.0,590.0,14,2.37287998199,105,17.7966003418,48,8.13558959961,266.0,45.0847457627,673.0,82.3745410037
420035625003,445.0,907.0,12,1.32304000854,176,19.4046001434,72,7.93826007843,592.0,65.2701212789,760.0,87.8612716763
420035625004,540.0,1234.0,27,2.18800997734,262,21.2318000793,86,6.96921014786,720.0,58.3468395462,635.0,52.1774856204
420035626001,165.0,254.0,2,0.787401974201,36,14.1731996536,17,6.6929101944,119.0,46.8503937008,14.0,8.18713450292
420035626002,557.0,1033.0,7,0.677637994289,154,14.9079999924,91,8.80928993225,311.0,30.1064859632,518.0,41.7069243156
420035626003,397.0,786.0,10,1.27225995064,142,18.0662002563,68,8.65139961243,285.0,36.2595419847,199.0,37.0577281192
420035626004,316.0,562.0,5,0.889680027962,90,16.0142002106,42,7.47330999374,234.0,41.6370106762,193.0,30.7814992026
420035627001,355.0,462.0,5,1.08224999905,25,5.41126012802,25,5.41126012802,116.0,25.1082251082,39.0,12.0
420035627002,1052.0,933.0,10,1.0718100071,126,13.5047998428,126,13.5047998428,565.0,60.5573419078,817.0,75.1609935603
420035628001,251.0,570.0,8,1.40350997448,68,11.9298000336,52,9.12281036377,132.0,23.1578947368,387.0,67.0710571924
420035628002,571.0,1027.0,7,0.6815969944,109,10.6134004593,179,17.4293994904,108.0,10.5160662123,324.0,33.6448598131
420035629001,373.0,635.0,12,1.8897600174,125,19.6849994659,44,6.92913007736,289.0,45.5118110236,413.0,82.7655310621
420035629002,203.0,362.0,2,0.552486002445,47,12.9834003448,44,12.1547002792,47.0,12.9834254144,94.0,18.0422264875
420035629003,491.0,929.0,10,1.07642996311,141,15.1775999069,97,10.4413003922,261.0,28.0947255113,263.0,30.9048178613
420035630001,540.0,1002.0,12,1.19760000706,89,8.88224029541,35,3.4930100441,391.0,39.0219560878,274.0,49.2805755396
420035630002,361.0,755.0,3,0.397350996733,100,13.2449998856,118,15.6290998459,366.0,48.4768211921,331.0,41.9518377693
420035630003,310.0,614.0,10,1.62865996361,74,12.0521001816,93,15.1465997696,160.0,26.0586319218,195.0,27.3876404494
420035630004,236.0,477.0,3,0.628930985928,44,9.22432041168,106,22.2222003937,336.0,70.4402515723,127.0,36.7052023121
420035631001,481.0,990.0,12,1.21212005615,154,15.5556001663,131,13.2322998047,122.0,12.3232323232,96.0,11.214953271
420035631002,1015.0,2076.0,34,1.63776004314,276,13.2947998047,270,13.0058002472,427.0,20.5684007707,724.0,32.2781988408
420035631003,218.0,483.0,6,1.24223995209,69,14.2856998444,62,12.836400032,44.0,9.10973084886,87.0,19.7278911565
420035632001,241.0,303.0,3,0.990099012852,6,1.98020005226,6,1.98020005226,54.0,17.8217821782,0.0,0.0
420035632002,730.0,969.0,4,0.412797003984,57,5.88234996796,112,11.5583000183,454.0,46.8524251806,614.0,59.7857838364
420035632003,847.0,1167.0,18,1.54242002964,132,11.3111000061,87,7.45500993729,377.0,32.3050556984,831.0,56.8399452804
420035633001,255.0,639.0,3,0.469484001398,95,14.8669996262,58,9.07668018341,38.0,5.94679186228,91.0,12.4487004104
420035633002,365.0,810.0,5,0.61728399992,129,15.9259004593,93,11.4814996719,31.0,3.82716049383,86.0,11.3009198423
420035638001,300.0,697.0,4,0.573888003826,107,15.3514995575,96,13.7733001709,19.0,2.72596843615,74.0,10.7091172214
420035638002,1158.0,1916.0,10,0.521920979023,126,6.57620000839,955,49.8433990479,72.0,3.75782881002,176.0,11.0414052698
420035638003,96.0,205.0,0,0.0,24,11.7073001862,25,12.1950998306,12.0,5.85365853659,24.0,13.7142857143
420035638004,37.0,70.0,0,0.0,7,10.0,11,15.7143001556,4.0,5.71428571429,12.0,16.0
420035638005,216.0,547.0,5,0.914076983929,98,17.9158992767,61,11.1517000198,27.0,4.93601462523,42.0,9.13043478261
420035638006,137.0,371.0,3,0.808624982834,72,19.406999588,26,7.00809001923,11.0,2.96495956873,11.0,2.77777777778
420035639001,450.0,800.0,6,0.75,79,9.875,88,11.0,113.0,14.125,240.0,25.5863539446
420035639002,639.0,1251.0,14,1.11909997463,170,13.589099884,143,11.4308996201,250.0,19.9840127898,419.0,33.6546184739
420035639003,528.0,892.0,10,1.12108004093,115,12.8923997879,96,10.7622995377,177.0,19.8430493274,201.0,25.8023106547
420035639004,475.0,984.0,10,1.01626002789,111,11.280500412,197,20.0202999115,83.0,8.43495934959,166.0,16.5668662675
420035640002,896.0,2243.0,26,1.15916001797,413,18.4127998352,169,7.53455018997,71.0,3.16540347749,252.0,12.7016129032
420035640003,190.0,383.0,7,1.82767999172,62,16.1879997253,62,16.1879997253,19.0,4.96083550914,85.0,22.6666666667
420035641001,179.0,427.0,1,0.234191998839,73,17.0960006714,40,9.36767959595,22.0,5.15222482436,15.0,3.01204819277
420035641002,193.0,455.0,5,1.09889996052,57,12.5275001526,57,12.5275001526,14.0,3.07692307692,32.0,6.95652173913
420035642001,161.0,351.0,0,0.0,33,9.40170955658,56,15.9544000626,10.0,2.849002849,72.0,20.2247191011
420035642002,500.0,932.0,8,0.858368992805,80,8.58368968964,139,14.9141998291,39.0,4.18454935622,270.0,25.3045923149
420035642003,452.0,941.0,12,1.27523994446,108,11.4771995544,132,14.0276002884,48.0,5.10095642933,196.0,20.8955223881
420035644001,527.0,977.0,9,0.921186983585,106,10.8494997025,108,11.0542001724,76.0,7.77891504606,230.0,26.2857142857
420035644002,529.0,1149.0,8,0.69625800848,139,12.0974998474,185,16.1009998322,80.0,6.96257615318,197.0,17.2202797203
420035644003,542.0,1010.0,7,0.693068981171,101,10.0,146,14.4554004669,98.0,9.70297029703,168.0,16.247582205
420035644004,635.0,1246.0,10,0.802568018436,126,10.1124000549,158,12.6806001663,125.0,10.0321027287,285.0,20.3426124197
420035644005,316.0,604.0,11,1.82118999958,72,11.9204998016,78,12.9139003754,47.0,7.78145695364,81.0,16.6324435318
420035644006,334.0,580.0,7,1.20690000057,93,16.0345001221,72,12.4138002396,61.0,10.5172413793,234.0,42.8571428571
420035644007,28.0,54.0,0,0.0,7,12.9630002975,3,5.555560112,0.0,0.0,8.0,21.0526315789
420035645001,633.0,1560.0,17,1.08974003792,219,14.0384998322,197,12.6281995773,52.0,3.33333333333,231.0,14.3746110765
420035645002,489.0,1125.0,9,0.800000011921,166,14.7555999756,139,12.3556003571,31.0,2.75555555556,193.0,22.5730994152
420035645003,250.0,518.0,4,0.772201001644,85,16.4092998505,53,10.2316999435,17.0,3.28185328185,385.0,54.3785310734
420039800001,412.0,540.0,6,1.111109972,54,10.0,45,8.33333015442,111.0,20.5555555556,0.0,0.0
420039801001,8.0,18.0,0,0.0,2,11.1111001968,3,16.6667003632,0.0,0.0,0.0,0.0
420039803001,1.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,10.0,100.0
420039804001,15.0,21.0,0,0.0,0,0.0,0,0.0,2.0,9.52380952381,0.0,0.0
420039805001,16.0,27.0,1,3.70370006561,3,11.1111001968,2,7.40741014481,0.0,0.0,0.0,0.0
420039806001,4.0,11.0,0,0.0,0,0.0,1,9.09090995789,3.0,27.2727272727,0.0,0.0
420039807001,15.0,19.0,1,5.26316022873,1,5.26316022873,0,0.0,0.0,0.0,0.0,0.0
420039808001,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
420039809001,0.0,1797.0,0,0.0,0,0.0,4,0.222592994571,957.0,53.2554257095,0.0,0.0
420039810001,2.0,4.0,0,0.0,0,0.0,2,50.0,0.0,0.0,0.0,0.0
420039811001,4.0,7.0,0,0.0,1,14.2856998444,1,14.2856998444,1.0,14.2857142857,0.0,0.0
420039812001,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
420039818001,43.0,461.0,0,0.0,1,0.216920003295,185,40.1301994324,204.0,44.251626898,402.0,95.486935867
420039822001,169.0,4816.0,0,0.0,0,0.0,0,0.0,875.0,18.1686046512,187.0,94.4444444444
